シーズン,ゲームタイプ,球団,#,名前,守備位置,試合,打席,打数,打率,出塁率,長打率,OPS,得点,打点,安打,一塁打,二塁打,三塁打,本塁打,塁打,盗塁,盗塁刺,四球,故意四,三振,併殺,死球,犠打,犠飛,PlayerID
2025,公式戦,読売ジャイアンツ,11,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11215114"">田中　将大</a>",投,10,14,13,0.154,0.154,0.231,0.385,1,0,2,1,1,0,0,3,0,0,0,0,9,0,0,1,0,11215114
2025,クライマックスシリーズファイナルステージ,福岡ソフトバンクホークス,7,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11215116"">中村　晃</a>",一,3,11,9,0.111,0.200,0.333,0.533,0,1,1,0,0,1,0,3,0,0,0,0,5,0,1,1,0,11215116
2025,公式戦,福岡ソフトバンクホークス,7,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11215116"">中村　晃</a>",一,116,431,371,0.240,0.330,0.313,0.643,34,34,89,72,10,4,3,116,1,2,50,1,48,6,2,4,4,11215116
2025,公式戦,北海道日本ハムファイターズ,9,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11215118"">中島　卓也</a>",走,32,30,21,0.333,0.500,0.333,0.833,4,1,7,7,0,0,0,7,2,0,7,0,7,0,0,2,0,11215118
2025,クライマックスシリーズファイナルステージ,福岡ソフトバンクホークス,45,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11215132"">谷川原　健太</a>",捕,2,3,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11215132
2025,公式戦,福岡ソフトバンクホークス,45,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11215132"">谷川原　健太</a>",捕,48,79,72,0.264,0.329,0.486,0.815,12,4,19,9,7,0,3,35,0,0,6,0,20,0,1,0,0,11215132
2025,日本シリーズ,福岡ソフトバンクホークス,45,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11215132"">谷川原　健太</a>",捕,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11215132
2025,公式戦,東北楽天ゴールデンイーグルス,25,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11215134"">田中　和基</a>",走,19,18,18,0.056,0.056,0.056,0.112,5,1,1,1,0,0,0,1,1,0,0,0,8,0,0,0,0,11215134
2025,公式戦,千葉ロッテマリーンズ,38,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11215151"">髙部　瑛斗</a>",中,111,384,357,0.286,0.314,0.384,0.698,49,34,102,78,15,7,2,137,20,4,14,0,49,3,3,5,5,11215151
2025,公式戦,東京ヤクルトスワローズ,19,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11315115"">石川　雅規</a>",投,8,11,11,0.091,0.091,0.091,0.182,0,0,1,1,0,0,0,1,0,0,0,0,4,0,0,0,0,11315115
2025,公式戦,阪神タイガース,34,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11315138"">漆原　大晟</a>",投,11,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11315138
2025,公式戦,千葉ロッテマリーンズ,41,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11315150"">一條　力真</a>",投,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11315150
2025,クライマックスシリーズファーストステージ,北海道日本ハムファイターズ,50,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11315153"">五十幡　亮汰</a>",中,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11315153
2025,クライマックスシリーズファイナルステージ,北海道日本ハムファイターズ,50,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11315153"">五十幡　亮汰</a>",中,3,6,5,0.200,0.333,0.200,0.533,0,0,1,1,0,0,0,1,0,0,1,0,2,0,0,0,0,11315153
2025,公式戦,北海道日本ハムファイターズ,50,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11315153"">五十幡　亮汰</a>",中,118,307,284,0.232,0.283,0.331,0.614,45,18,66,50,5,10,1,94,25,10,18,0,73,1,2,3,0,11315153
2025,公式戦,福岡ソフトバンクホークス,36,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11315157"">イヒネ　イツア</a>",走,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11315157
2025,公式戦,埼玉西武ライオンズ,23,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11315159"">糸川　亮太</a>",投,13,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11315159
2025,公式戦,広島東洋カープ,19,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11415134"">床田　寛樹</a>",投,26,57,54,0.259,0.259,0.352,0.611,6,2,14,11,2,0,1,19,0,0,0,0,12,1,0,3,0,11415134
2025,公式戦,埼玉西武ライオンズ,67,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11415138"">野村　大樹</a>",二,13,36,35,0.171,0.171,0.200,0.371,1,2,6,5,1,0,0,7,0,0,0,0,9,0,0,1,0,11415138
2025,クライマックスシリーズファイナルステージ,横浜DeNAベイスターズ,12,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11415150"">竹田　祐</a>",投,1,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11415150
2025,公式戦,横浜DeNAベイスターズ,12,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11415150"">竹田　祐</a>",投,6,15,11,0.000,0.083,0.000,0.083,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,3,0,11415150
2025,公式戦,東北楽天ゴールデンイーグルス,52,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11415151"">津留﨑　大成</a>",投,17,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11415151
2025,クライマックスシリーズファーストステージ,読売ジャイアンツ,25,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11515130"">岡本　和真</a>",三,2,9,7,0.286,0.444,0.286,0.730,1,0,2,2,0,0,0,2,0,0,2,1,1,0,0,0,0,11515130
2025,公式戦,読売ジャイアンツ,25,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11515130"">岡本　和真</a>",三,69,293,251,0.327,0.416,0.598,1.014,38,49,82,45,21,1,15,150,1,1,33,2,33,5,7,0,2,11515130
2025,公式戦,中日ドラゴンズ,11,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11515131"">岡田　俊哉</a>",投,4,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11515131
2025,クライマックスシリーズファーストステージ,オリックス・バファローズ,10,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11515132"">大城　滉二</a>",二,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11515132
2025,公式戦,オリックス・バファローズ,10,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11515132"">大城　滉二</a>",二,66,79,68,0.250,0.320,0.250,0.570,12,6,17,17,0,0,0,17,2,0,6,0,20,0,1,4,0,11515132
2025,公式戦,中日ドラゴンズ,22,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11515133"">大野　雄大</a>",投,20,41,32,0.031,0.061,0.031,0.092,0,0,1,1,0,0,0,1,0,0,1,0,19,0,0,8,0,11515133
2025,公式戦,東京ヤクルトスワローズ,29,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11515137"">小川　泰弘</a>",投,13,28,22,0.045,0.043,0.091,0.134,0,1,1,0,1,0,0,2,0,0,0,0,10,0,0,5,1,11515137
2025,公式戦,千葉ロッテマリーンズ,14,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11515138"">小島　和哉</a>",投,24,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11515138
2025,公式戦,千葉ロッテマリーンズ,25,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11515139"">岡　大海</a>",打,65,181,157,0.274,0.363,0.363,0.726,17,18,43,34,6,1,2,57,3,1,16,1,36,1,6,2,0,11515139
2025,公式戦,東北楽天ゴールデンイーグルス,40,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11515150"">江原　雅裕</a>",投,30,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11515150
2025,公式戦,北海道日本ハムファイターズ,98,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11515151"">梅林　優貴</a>",捕,2,5,5,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11515151
2025,公式戦,阪神タイガース,64,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11515155"">岡留　英貴</a>",投,10,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11515155
2025,公式戦,読売ジャイアンツ,5,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11515157"">門脇　誠</a>",三,81,176,157,0.223,0.274,0.274,0.548,14,4,35,28,6,1,0,43,6,1,10,0,32,2,1,8,0,11515157
2025,公式戦,福岡ソフトバンクホークス,53,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11515159"">大山　凌</a>",投,26,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11515159
2025,公式戦,東京ヤクルトスワローズ,53,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11615134"">長谷川　宙輝</a>",投,4,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11615134
2025,クライマックスシリーズファイナルステージ,福岡ソフトバンクホークス,99,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11615155"">野村　勇</a>",遊,6,21,21,0.190,0.190,0.476,0.666,2,2,4,2,0,0,2,10,0,0,0,0,9,0,0,0,0,11615155
2025,公式戦,福岡ソフトバンクホークス,99,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11615155"">野村　勇</a>",遊,126,413,376,0.271,0.324,0.410,0.734,50,40,102,74,16,0,12,154,18,4,25,2,122,8,5,5,2,11615155
2025,日本シリーズ,福岡ソフトバンクホークス,99,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11615155"">野村　勇</a>",遊,5,13,12,0.250,0.308,0.500,0.808,1,1,3,2,0,0,1,6,0,0,1,0,4,0,0,0,0,11615155
2025,公式戦,東京ヤクルトスワローズ,93,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11615157"">橋本　星哉</a>",打,15,17,16,0.125,0.176,0.125,0.301,0,0,2,2,0,0,0,2,0,0,1,0,4,1,0,0,0,11615157
2025,クライマックスシリーズファイナルステージ,福岡ソフトバンクホークス,0,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11715132"">川瀬　晃</a>",遊,3,9,6,0.333,0.500,0.333,0.833,1,1,2,2,0,0,0,2,0,0,2,0,2,0,0,1,0,11715132
2025,公式戦,福岡ソフトバンクホークス,0,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11715132"">川瀬　晃</a>",遊,102,224,190,0.263,0.336,0.347,0.683,21,23,50,39,8,1,2,66,1,1,20,0,37,5,1,13,0,11715132
2025,日本シリーズ,福岡ソフトバンクホークス,0,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11715132"">川瀬　晃</a>",遊,5,9,9,0.222,0.222,0.222,0.444,0,0,2,2,0,0,0,2,0,0,0,0,3,0,0,0,0,11715132
2025,公式戦,千葉ロッテマリーンズ,57,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11715153"">小川　龍成</a>",遊,87,202,178,0.264,0.320,0.275,0.595,14,13,47,45,2,0,0,49,9,3,12,0,33,4,3,8,1,11715153
2025,公式戦,福岡ソフトバンクホークス,61,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11715155"">川村　友斗</a>",右,15,9,9,0.111,0.111,0.111,0.222,2,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,11715155
2025,クライマックスシリーズファーストステージ,オリックス・バファローズ,6,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11815130"">宗　佑磨</a>",三,2,7,6,0.000,0.143,0.000,0.143,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11815130
2025,公式戦,オリックス・バファローズ,6,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11815130"">宗　佑磨</a>",三,98,388,349,0.235,0.304,0.327,0.631,33,28,82,63,12,1,6,114,3,4,26,1,48,4,9,3,1,11815130
2025,公式戦,東北楽天ゴールデンイーグルス,65,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11815132"">堀内　謙伍</a>",捕,76,194,168,0.256,0.323,0.339,0.662,16,18,43,36,3,1,3,57,1,0,17,1,39,3,0,8,1,11815132
2025,公式戦,東京ヤクルトスワローズ,24,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11815134"">星　知弥</a>",投,44,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11815134
2025,公式戦,東京ヤクルトスワローズ,63,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11815136"">増田　珠</a>",打,75,132,116,0.233,0.315,0.328,0.643,9,11,27,20,4,2,1,38,1,0,10,0,19,2,4,2,0,11815136
2025,クライマックスシリーズファーストステージ,北海道日本ハムファイターズ,66,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11815138"">万波　中正</a>",右,2,8,7,0.571,0.625,0.714,1.339,0,1,4,3,1,0,0,5,0,1,1,0,1,0,0,0,0,11815138
2025,クライマックスシリーズファイナルステージ,北海道日本ハムファイターズ,66,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11815138"">万波　中正</a>",右,6,26,21,0.333,0.423,0.476,0.899,1,1,7,5,1,1,0,10,0,1,4,1,4,0,0,0,1,11815138
2025,公式戦,北海道日本ハムファイターズ,66,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11815138"">万波　中正</a>",右,127,465,420,0.229,0.302,0.431,0.733,48,56,96,52,23,1,20,181,3,3,43,6,125,10,1,1,0,11815138
2025,公式戦,オリックス・バファローズ,32,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11815155"">福永　奨</a>",捕,39,74,66,0.152,0.219,0.258,0.477,5,6,10,6,2,1,1,17,0,0,4,0,23,1,2,1,1,11815155
2025,公式戦,中日ドラゴンズ,59,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11915130"">齋藤　綱記</a>",投,42,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11915130
2025,クライマックスシリーズファイナルステージ,阪神タイガース,12,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11915132"">坂本　誠志郎</a>",捕,3,11,7,0.143,0.400,0.143,0.543,0,0,1,1,0,0,0,1,0,0,3,0,4,0,0,1,0,11915132
2025,公式戦,阪神タイガース,12,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11915132"">坂本　誠志郎</a>",捕,117,414,340,0.247,0.357,0.326,0.683,21,27,84,62,19,1,2,111,2,2,53,6,91,6,5,16,0,11915132
2025,日本シリーズ,阪神タイガース,12,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11915132"">坂本　誠志郎</a>",捕,5,16,15,0.133,0.188,0.133,0.321,0,1,2,2,0,0,0,2,0,0,1,0,3,2,0,0,0,11915132
2025,公式戦,広島東洋カープ,31,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11915134"">坂倉　将吾</a>",捕,104,399,345,0.238,0.327,0.362,0.689,29,37,82,50,26,1,5,125,1,0,43,3,72,8,4,4,3,11915134
2025,公式戦,東京ヤクルトスワローズ,20,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11915153"">木澤　尚文</a>",投,42,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11915153
2025,公式戦,東北楽天ゴールデンイーグルス,53,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=11915159"">坂井　陽翔</a>",投,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11915159
2025,公式戦,中日ドラゴンズ,52,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13015150"">Ｙ．マルテ</a>",投,35,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13015150
2025,公式戦,東北楽天ゴールデンイーグルス,20,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13015155"">Ｎ．ターリー</a>",投,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13015155
2025,公式戦,広島東洋カープ,69,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13115136"">山足　達也</a>",一,11,14,9,0.111,0.273,0.111,0.384,2,1,1,1,0,0,0,1,0,0,2,0,0,1,0,3,0,13115136
2025,公式戦,読売ジャイアンツ,57,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13115150"">宮原　駿介</a>",投,14,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13115150
2025,クライマックスシリーズファーストステージ,横浜DeNAベイスターズ,2,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13115153"">牧　秀悟</a>",二,2,9,7,0.143,0.333,0.143,0.476,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,13115153
2025,クライマックスシリーズファイナルステージ,横浜DeNAベイスターズ,2,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13115153"">牧　秀悟</a>",二,3,11,9,0.222,0.364,0.556,0.920,1,1,2,1,0,0,1,5,0,0,2,0,2,0,0,0,0,13115153
2025,公式戦,横浜DeNAベイスターズ,2,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13115153"">牧　秀悟</a>",二,93,391,364,0.277,0.325,0.475,0.800,48,49,101,61,24,0,16,173,3,4,16,5,76,6,10,0,1,13115153
2025,公式戦,東北楽天ゴールデンイーグルス,45,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13115155"">松井　友飛</a>",投,13,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13115155
2025,公式戦,読売ジャイアンツ,031,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13115157"">三塚　琉生</a>",打,6,12,12,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13115157
2025,公式戦,福岡ソフトバンクホークス,41,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13115159"">前田　悠伍</a>",投,3,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13115159
2025,公式戦,オリックス・バファローズ,59,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13215157"">Ｌ．ペルドモ</a>",投,51,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13215157
2025,公式戦,北海道日本ハムファイターズ,49,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13315136"">若林　晃弘</a>",二,5,7,7,0.143,0.143,0.143,0.286,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,13315136
2025,クライマックスシリーズファイナルステージ,阪神タイガース,41,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13315153"">村上　頌樹</a>",投,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13315153
2025,公式戦,阪神タイガース,41,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13315153"">村上　頌樹</a>",投,26,61,53,0.075,0.093,0.075,0.168,0,0,4,4,0,0,0,4,0,0,1,0,31,1,0,7,0,13315153
2025,日本シリーズ,阪神タイガース,41,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13315153"">村上　頌樹</a>",投,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13315153
2025,公式戦,東北楽天ゴールデンイーグルス,72,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13315155"">宮森　智志</a>",投,10,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13315155
2025,公式戦,福岡ソフトバンクホークス,54,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13415155"">Ｒ．オスナ</a>",投,26,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13415155
2025,公式戦,広島東洋カープ,49,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13515150"">渡邉　悠斗</a>",一,2,8,8,0.125,0.125,0.125,0.250,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13515150
2025,公式戦,北海道日本ハムファイターズ,60,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13515157"">吉田　賢吾</a>",左,47,112,106,0.217,0.259,0.406,0.665,9,9,23,12,6,1,4,43,0,1,5,0,20,5,1,0,0,13515157
2025,公式戦,横浜DeNAベイスターズ,66,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13715132"">Ｄ．ビシエド</a>",打,43,90,81,0.259,0.322,0.383,0.705,8,6,21,15,4,0,2,31,0,0,6,0,8,3,2,0,1,13715132
2025,公式戦,阪神タイガース,20,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13715150"">Ｊ．デュプランティエ</a>",投,15,28,26,0.038,0.038,0.038,0.076,0,0,1,1,0,0,0,1,0,0,0,0,16,0,0,2,0,13715150
2025,日本シリーズ,阪神タイガース,20,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13715150"">Ｊ．デュプランティエ</a>",投,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13715150
2025,クライマックスシリーズファーストステージ,横浜DeNAベイスターズ,69,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13715159"">Ａ．ケイ</a>",投,1,2,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13715159
2025,クライマックスシリーズファイナルステージ,横浜DeNAベイスターズ,69,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13715159"">Ａ．ケイ</a>",投,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13715159
2025,公式戦,横浜DeNAベイスターズ,69,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13715159"">Ａ．ケイ</a>",投,24,49,36,0.111,0.135,0.139,0.274,1,2,4,3,1,0,0,5,0,0,1,0,19,0,0,12,0,13715159
2025,公式戦,中日ドラゴンズ,93,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13915150"">Ｋ．マラー</a>",投,18,33,28,0.071,0.133,0.107,0.240,0,0,2,1,1,0,0,3,0,0,1,0,13,1,1,3,0,13915150
2025,公式戦,埼玉西武ライオンズ,40,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=13915157"">Ｌ．セデーニョ</a>",指,74,243,224,0.228,0.280,0.357,0.637,13,26,51,37,6,1,7,80,0,0,15,0,50,9,2,0,2,13915157
2025,公式戦,埼玉西武ライオンズ,50,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=21025136"">髙松　渡</a>",走,27,19,17,0.059,0.059,0.059,0.118,4,0,1,1,0,0,0,1,7,1,0,0,8,0,0,2,0,21025136
2025,公式戦,北海道日本ハムファイターズ,41,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=21025137"">福谷　浩司</a>",投,14,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21025137
2025,公式戦,埼玉西武ライオンズ,16,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=21025155"">隅田　知一郎</a>",投,23,2,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21025155
2025,公式戦,中日ドラゴンズ,2,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=21025157"">田中　幹也</a>",二,95,365,315,0.270,0.324,0.327,0.651,33,21,85,70,13,1,1,103,12,2,24,1,35,2,2,22,2,21025157
2025,クライマックスシリーズファーストステージ,北海道日本ハムファイターズ,38,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=21125134"">石井　一成</a>",二,1,4,4,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21125134
2025,クライマックスシリーズファイナルステージ,北海道日本ハムファイターズ,38,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=21125134"">石井　一成</a>",二,5,15,13,0.154,0.214,0.154,0.368,1,0,2,2,0,0,0,2,0,0,1,0,3,0,0,1,0,21125134
2025,公式戦,北海道日本ハムファイターズ,38,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=21125134"">石井　一成</a>",二,108,364,332,0.259,0.306,0.383,0.689,41,30,86,60,17,3,6,127,3,0,23,1,86,1,0,8,1,21125134
